day,houseID,infectedHumans,x,y,has_ITN
327,39,0,31.70,64.36,0
327,40,0,27.92,31.75,1
327,41,0,71.00,49.58,1
327,42,0,60.02,41.69,1
327,43,0,86.46,24.40,1
327,44,0,90.49,73.47,0
327,45,0,73.50,42.98,1
327,46,0,18.38,30.55,1
327,47,0,5.49,94.98,0
327,48,0,16.92,19.91,1
327,49,0,41.55,51.61,0
327,50,1,12.15,79.53,1
327,51,0,15.00,50.53,1
327,52,0,73.42,10.55,1
327,53,0,76.99,97.01,1
327,54,2,34.41,87.50,1
327,55,0,26.99,61.00,1
327,56,0,45.93,79.38,0
327,57,0,59.42,84.87,0
327,58,0,31.36,1.79,0
327,59,0,53.11,43.34,1
327,60,0,39.23,55.49,1
327,61,0,57.10,70.49,0
327,62,0,24.55,43.91,0
327,63,0,33.70,20.90,0
327,64,0,67.25,55.31,0
327,65,0,74.27,82.30,1
327,66,0,24.27,28.24,1
327,67,0,4.82,87.66,0
327,68,0,80.35,19.01,0
327,69,1,75.79,72.13,1
327,70,0,22.85,11.36,0
327,71,0,49.42,68.46,1
327,72,0,26.53,93.01,1
327,73,0,14.19,26.72,1
327,74,1,98.85,93.97,0
327,75,0,71.02,68.24,0
327,76,0,4.19,92.51,0
327,77,0,16.74,97.33,0
327,78,0,14.16,77.69,1
327,79,1,13.38,53.48,0
327,80,0,55.93,76.33,0
327,81,0,53.96,25.75,1
327,82,0,22.48,52.28,1
327,83,0,34.92,66.47,0
327,84,0,68.25,65.32,0
327,85,0,56.90,36.35,1
327,86,0,27.84,40.54,1
327,87,0,27.03,57.28,1
327,88,0,13.88,71.45,1
327,89,0,19.73,84.82,1
327,90,0,97.72,40.75,1
327,91,0,87.06,94.71,1
327,92,0,44.86,17.19,1
327,93,0,95.68,52.11,0
327,94,0,73.21,20.36,1
327,95,0,44.71,77.25,0
327,96,0,84.45,5.10,1
327,97,0,16.70,32.13,0
327,98,0,46.29,46.01,1
327,99,0,53.56,65.74,1
328,0,1,67.90,83.54,1
328,1,0,26.24,29.21,0
328,2,0,92.49,52.86,1
328,3,0,59.45,53.50,1
328,4,0,78.29,37.25,0
328,5,0,43.59,67.12,0
328,6,0,61.11,18.73,1
328,7,0,24.90,31.74,1
328,8,0,62.61,95.70,1
328,9,0,43.17,29.69,1
328,10,0,57.43,97.59,1
328,11,0,99.07,23.83,1
328,12,0,91.48,16.32,1
328,13,0,40.17,75.77,0
328,14,0,1.39,54.06,1
328,15,0,82.90,97.65,0
328,16,0,80.36,58.77,0
328,17,0,82.07,83.66,1
328,18,0,88.90,46.27,1
328,19,0,32.77,89.44,1
328,20,0,86.27,46.87,1
328,21,0,23.32,45.94,0
328,22,0,89.58,37.42,0
328,23,0,8.70,77.59,1
328,24,0,81.32,78.97,1
328,25,0,91.19,61.88,1
328,26,0,68.18,42.24,0
328,27,0,63.91,24.31,1
328,28,0,91.37,13.21,1
328,29,0,14.54,45.97,0
328,30,0,67.39,32.25,1
328,31,0,17.83,55.57,0
328,32,0,92.11,45.15,1
328,33,0,82.71,53.85,1
328,34,0,49.07,35.17,0
328,35,0,69.50,26.36,1
328,36,0,87.58,94.54,0
328,37,0,64.42,58.45,1
328,38,0,24.93,49.82,1
328,39,0,31.70,64.36,0
328,40,0,27.92,31.75,1
328,41,0,71.00,49.58,1
328,42,0,60.02,41.69,1
328,43,0,86.46,24.40,1
328,44,0,90.49,73.47,0
328,45,0,73.50,42.98,1
328,46,0,18.38,30.55,1
328,47,0,5.49,94.98,0
328,48,0,16.92,19.91,1
328,49,0,41.55,51.61,0
328,50,0,12.15,79.53,1
328,51,0,15.00,50.53,1
328,52,0,73.42,10.55,1
328,53,0,76.99,97.01,1
328,54,2,34.41,87.50,1
328,55,0,26.99,61.00,1
328,56,0,45.93,79.38,0
328,57,0,59.42,84.87,0
328,58,0,31.36,1.79,0
328,59,0,53.11,43.34,1
328,60,0,39.23,55.49,1
328,61,0,57.10,70.49,0
328,62,0,24.55,43.91,0
328,63,0,33.70,20.90,0
328,64,0,67.25,55.31,0
328,65,0,74.27,82.30,1
328,66,0,24.27,28.24,1
328,67,0,4.82,87.66,0
328,68,0,80.35,19.01,0
328,69,2,75.79,72.13,1
328,70,0,22.85,11.36,0
328,71,0,49.42,68.46,1
328,72,0,26.53,93.01,1
328,73,0,14.19,26.72,1
328,74,1,98.85,93.97,0
328,75,0,71.02,68.24,0
328,76,0,4.19,92.51,0
328,77,0,16.74,97.33,0
328,78,0,14.16,77.69,1
328,79,1,13.38,53.48,0
328,80,0,55.93,76.33,0
328,81,0,53.96,25.75,1
328,82,0,22.48,52.28,1
328,83,0,34.92,66.47,0
328,84,0,68.25,65.32,0
328,85,0,56.90,36.35,1
328,86,0,27.84,40.54,1
328,87,0,27.03,57.28,1
328,88,0,13.88,71.45,1
328,89,0,19.73,84.82,1
328,90,0,97.72,40.75,1
328,91,0,87.06,94.71,1
328,92,0,44.86,17.19,1
328,93,0,95.68,52.11,0
328,94,0,73.21,20.36,1
328,95,0,44.71,77.25,0
328,96,0,84.45,5.10,1
328,97,0,16.70,32.13,0
328,98,0,46.29,46.01,1
328,99,0,53.56,65.74,1
329,0,1,67.90,83.54,1
329,1,0,26.24,29.21,0
329,2,0,92.49,52.86,1
329,3,0,59.45,53.50,1
329,4,0,78.29,37.25,0
329,5,0,43.59,67.12,0
329,6,0,61.11,18.73,1
329,7,0,24.90,31.74,1
329,8,0,62.61,95.70,1
329,9,0,43.17,29.69,1
329,10,0,57.43,97.59,1
329,11,0,99.07,23.83,1
329,12,0,91.48,16.32,1
329,13,0,40.17,75.77,0
329,14,0,1.39,54.06,1
329,15,0,82.90,97.65,0
329,16,0,80.36,58.77,0
329,17,0,82.07,83.66,1
329,18,0,88.90,46.27,1
329,19,0,32.77,89.44,1
329,20,0,86.27,46.87,1
329,21,0,23.32,45.94,0
329,22,0,89.58,37.42,0
329,23,0,8.70,77.59,1
329,24,0,81.32,78.97,1
329,25,0,91.19,61.88,1
329,26,0,68.18,42.24,0
329,27,0,63.91,24.31,1
329,28,0,91.37,13.21,1
329,29,0,14.54,45.97,0
329,30,0,67.39,32.25,1
329,31,0,17.83,55.57,0
329,32,0,92.11,45.15,1
329,33,0,82.71,53.85,1
329,34,0,49.07,35.17,0
329,35,0,69.50,26.36,1
329,36,0,87.58,94.54,0
329,37,0,64.42,58.45,1
329,38,0,24.93,49.82,1
329,39,0,31.70,64.36,0
329,40,0,27.92,31.75,1
329,41,0,71.00,49.58,1
329,42,0,60.02,41.69,1
329,43,0,86.46,24.40,1
329,44,0,90.49,73.47,0
329,45,0,73.50,42.98,1
329,46,0,18.38,30.55,1
329,47,0,5.49,94.98,0
329,48,0,16.92,19.91,1
329,49,0,41.55,51.61,0
329,50,0,12.15,79.53,1
329,51,0,15.00,50.53,1
329,52,0,73.42,10.55,1
329,53,0,76.99,97.01,1
329,54,2,34.41,87.50,1
329,55,0,26.99,61.00,1
329,56,0,45.93,79.38,0
329,57,0,59.42,84.87,0
329,58,0,31.36,1.79,0
329,59,0,53.11,43.34,1
329,60,0,39.23,55.49,1
329,61,0,57.10,70.49,0
329,62,0,24.55,43.91,0
329,63,0,33.70,20.90,0
329,64,0,67.25,55.31,0
329,65,0,74.27,82.30,1
329,66,0,24.27,28.24,1
329,67,0,4.82,87.66,0
329,68,0,80.35,19.01,0
329,69,2,75.79,72.13,1
329,70,0,22.85,11.36,0
329,71,0,49.42,68.46,1
329,72,0,26.53,93.01,1
329,73,0,14.19,26.72,1
329,74,1,98.85,93.97,0
329,75,0,71.02,68.24,0
329,76,0,4.19,92.51,0
329,77,0,16.74,97.33,0
329,78,0,14.16,77.69,1
329,79,1,13.38,53.48,0
329,80,0,55.93,76.33,0
329,81,0,53.96,25.75,1
329,82,0,22.48,52.28,1
329,83,0,34.92,66.47,0
329,84,0,68.25,65.32,0
329,85,0,56.90,36.35,1
329,86,0,27.84,40.54,1
329,87,0,27.03,57.28,1
329,88,0,13.88,71.45,1
329,89,0,19.73,84.82,1
329,90,0,97.72,40.75,1
329,91,0,87.06,94.71,1
329,92,0,44.86,17.19,1
329,93,0,95.68,52.11,0
329,94,0,73.21,20.36,1
329,95,0,44.71,77.25,0
329,96,0,84.45,5.10,1
329,97,0,16.70,32.13,0
329,98,0,46.29,46.01,1
329,99,0,53.56,65.74,1
330,0,1,67.90,83.54,1
330,1,0,26.24,29.21,0
330,2,0,92.49,52.86,1
330,3,0,59.45,53.50,1
330,4,0,78.29,37.25,0
330,5,0,43.59,67.12,0
330,6,0,61.11,18.73,1
330,7,0,24.90,31.74,1
330,8,0,62.61,95.70,1
330,9,0,43.17,29.69,1
330,10,0,57.43,97.59,1
330,11,0,99.07,23.83,1
330,12,0,91.48,16.32,1
330,13,0,40.17,75.77,0
330,14,0,1.39,54.06,1
330,15,0,82.90,97.65,0
330,16,0,80.36,58.77,0
330,17,0,82.07,83.66,1
330,18,0,88.90,46.27,1
330,19,0,32.77,89.44,1
330,20,0,86.27,46.87,1
330,21,0,23.32,45.94,0
330,22,0,89.58,37.42,0
330,23,0,8.70,77.59,1
330,24,0,81.32,78.97,1
330,25,0,91.19,61.88,1
330,26,0,68.18,42.24,0
330,27,0,63.91,24.31,1
330,28,0,91.37,13.21,1
330,29,0,14.54,45.97,0
330,30,0,67.39,32.25,1
330,31,0,17.83,55.57,0
330,32,0,92.11,45.15,1
330,33,0,82.71,53.85,1
330,34,0,49.07,35.17,0
330,35,0,69.50,26.36,1
330,36,0,87.58,94.54,0
330,37,0,64.42,58.45,1
330,38,0,24.93,49.82,1
330,39,0,31.70,64.36,0
330,40,0,27.92,31.75,1
330,41,0,71.00,49.58,1
330,42,0,60.02,41.69,1
330,43,0,86.46,24.40,1
330,44,0,90.49,73.47,0
330,45,0,73.50,42.98,1
330,46,0,18.38,30.55,1
330,47,0,5.49,94.98,0
330,48,0,16.92,19.91,1
330,49,0,41.55,51.61,0
330,50,0,12.15,79.53,1
330,51,0,15.00,50.53,1
330,52,0,73.42,10.55,1
330,53,0,76.99,97.01,1
330,54,2,34.41,87.50,1
330,55,0,26.99,61.00,1
330,56,0,45.93,79.38,0
330,57,0,59.42,84.87,0
330,58,0,31.36,1.79,0
330,59,0,53.11,43.34,1
330,60,0,39.23,55.49,1
330,61,0,57.10,70.49,0
330,62,0,24.55,43.91,0
330,63,0,33.70,20.90,0
330,64,0,67.25,55.31,0
330,65,0,74.27,82.30,1
330,66,0,24.27,28.24,1
330,67,0,4.82,87.66,0
330,68,0,80.35,19.01,0
330,69,2,75.79,72.13,1
330,70,0,22.85,11.36,0
330,71,0,49.42,68.46,1
330,72,0,26.53,93.01,1
330,73,0,14.19,26.72,1
330,74,1,98.85,93.97,0
330,75,0,71.02,68.24,0
330,76,0,4.19,92.51,0
330,77,0,16.74,97.33,0
330,78,0,14.16,77.69,1
330,79,1,13.38,53.48,0
330,80,0,55.93,76.33,0
330,81,0,53.96,25.75,1
330,82,0,22.48,52.28,1
330,83,0,34.92,66.47,0
330,84,0,68.25,65.32,0
330,85,0,56.90,36.35,1
330,86,0,27.84,40.54,1
330,87,0,27.03,57.28,1
330,88,0,13.88,71.45,1
330,89,0,19.73,84.82,1
330,90,0,97.72,40.75,1
330,91,0,87.06,94.71,1
330,92,0,44.86,17.19,1
330,93,0,95.68,52.11,0
330,94,0,73.21,20.36,1
330,95,0,44.71,77.25,0
330,96,0,84.45,5.10,1
330,97,0,16.70,32.13,0
330,98,0,46.29,46.01,1
330,99,0,53.56,65.74,1
331,0,1,67.90,83.54,1
331,1,0,26.24,29.21,0
331,2,0,92.49,52.86,1
331,3,0,59.45,53.50,1
331,4,0,78.29,37.25,0
331,5,0,43.59,67.12,0
331,6,0,61.11,18.73,1
331,7,0,24.90,31.74,1
331,8,0,62.61,95.70,1
331,9,0,43.17,29.69,1
331,10,0,57.43,97.59,1
331,11,0,99.07,23.83,1
331,12,0,91.48,16.32,1
331,13,0,40.17,75.77,0
331,14,0,1.39,54.06,1
331,15,0,82.90,97.65,0
331,16,0,80.36,58.77,0
331,17,0,82.07,83.66,1
331,18,0,88.90,46.27,1
331,19,0,32.77,89.44,1
331,20,0,86.27,46.87,1
331,21,0,23.32,45.94,0
331,22,0,89.58,37.42,0
331,23,0,8.70,77.59,1
331,24,0,81.32,78.97,1
331,25,0,91.19,61.88,1
331,26,0,68.18,42.24,0
331,27,0,63.91,24.31,1
331,28,0,91.37,13.21,1
331,29,0,14.54,45.97,0
331,30,0,67.39,32.25,1
331,31,0,17.83,55.57,0
331,32,0,92.11,45.15,1
331,33,0,82.71,53.85,1
331,34,0,49.07,35.17,0
331,35,0,69.50,26.36,1
331,36,0,87.58,94.54,0
331,37,0,64.42,58.45,1
331,38,0,24.93,49.82,1
331,39,0,31.70,64.36,0
331,40,0,27.92,31.75,1
331,41,0,71.00,49.58,1
331,42,0,60.02,41.69,1
331,43,0,86.46,24.40,1
331,44,0,90.49,73.47,0
331,45,0,73.50,42.98,1
331,46,0,18.38,30.55,1
331,47,0,5.49,94.98,0
331,48,0,16.92,19.91,1
331,49,0,41.55,51.61,0
331,50,0,12.15,79.53,1
331,51,0,15.00,50.53,1
331,52,0,73.42,10.55,1
331,53,0,76.99,97.01,1
331,54,2,34.41,87.50,1
331,55,0,26.99,61.00,1
331,56,0,45.93,79.38,0
331,57,0,59.42,84.87,0
331,58,0,31.36,1.79,0
331,59,0,53.11,43.34,1
331,60,0,39.23,55.49,1
331,61,0,57.10,70.49,0
331,62,0,24.55,43.91,0
331,63,0,33.70,20.90,0
331,64,0,67.25,55.31,0
331,65,0,74.27,82.30,1
331,66,0,24.27,28.24,1
331,67,0,4.82,87.66,0
331,68,0,80.35,19.01,0
331,69,2,75.79,72.13,1
331,70,0,22.85,11.36,0
331,71,0,49.42,68.46,1
331,72,0,26.53,93.01,1
331,73,0,14.19,26.72,1
331,74,1,98.85,93.97,0
331,75,0,71.02,68.24,0
331,76,0,4.19,92.51,0
331,77,0,16.74,97.33,0
331,78,0,14.16,77.69,1
331,79,1,13.38,53.48,0
331,80,0,55.93,76.33,0
331,81,0,53.96,25.75,1
331,82,0,22.48,52.28,1
331,83,0,34.92,66.47,0
331,84,0,68.25,65.32,0
331,85,0,56.90,36.35,1
331,86,0,27.84,40.54,1
331,87,0,27.03,57.28,1
331,88,0,13.88,71.45,1
331,89,0,19.73,84.82,1
331,90,0,97.72,40.75,1
331,91,0,87.06,94.71,1
331,92,0,44.86,17.19,1
331,93,0,95.68,52.11,0
331,94,0,73.21,20.36,1
331,95,0,44.71,77.25,0
331,96,0,84.45,5.10,1
331,97,0,16.70,32.13,0
331,98,0,46.29,46.01,1
331,99,0,53.56,65.74,1
332,0,1,67.90,83.54,1
332,1,0,26.24,29.21,0
332,2,0,92.49,52.86,1
332,3,0,59.45,53.50,1
332,4,0,78.29,37.25,0
332,5,0,43.59,67.12,0
332,6,0,61.11,18.73,1
332,7,0,24.90,31.74,1
332,8,0,62.61,95.70,1
332,9,0,43.17,29.69,1
332,10,0,57.43,97.59,1
332,11,0,99.07,23.83,1
332,12,0,91.48,16.32,1
332,13,0,40.17,75.77,0
332,14,0,1.39,54.06,1
332,15,0,82.90,97.65,0
332,16,0,80.36,58.77,0
332,17,0,82.07,83.66,1
332,18,0,88.90,46.27,1
332,19,0,32.77,89.44,1
332,20,0,86.27,46.87,1
332,21,0,23.32,45.94,0
332,22,0,89.58,37.42,0
332,23,0,8.70,77.59,1
332,24,0,81.32,78.97,1
332,25,0,91.19,61.88,1
332,26,0,68.18,42.24,0
332,27,0,63.91,24.31,1
332,28,0,91.37,13.21,1
332,29,0,14.54,45.97,0
332,30,0,67.39,32.25,1
332,31,0,17.83,55.57,0
332,32,0,92.11,45.15,1
332,33,0,82.71,53.85,1
332,34,0,49.07,35.17,0
332,35,0,69.50,26.36,1
332,36,0,87.58,94.54,0
332,37,0,64.42,58.45,1
332,38,0,24.93,49.82,1
332,39,0,31.70,64.36,0
332,40,0,27.92,31.75,1
332,41,0,71.00,49.58,1
332,42,0,60.02,41.69,1
332,43,0,86.46,24.40,1
332,44,0,90.49,73.47,0
332,45,0,73.50,42.98,1
332,46,0,18.38,30.55,1
332,47,0,5.49,94.98,0
332,48,0,16.92,19.91,1
332,49,0,41.55,51.61,0
332,50,0,12.15,79.53,1
332,51,0,15.00,50.53,1
332,52,0,73.42,10.55,1
332,53,0,76.99,97.01,1
332,54,2,34.41,87.50,1
332,55,0,26.99,61.00,1
332,56,0,45.93,79.38,0
332,57,0,59.42,84.87,0
332,58,0,31.36,1.79,0
332,59,0,53.11,43.34,1
332,60,0,39.23,55.49,1
332,61,0,57.10,70.49,0
332,62,0,24.55,43.91,0
332,63,0,33.70,20.90,0
332,64,0,67.25,55.31,0
332,65,0,74.27,82.30,1
332,66,0,24.27,28.24,1
332,67,0,4.82,87.66,0
332,68,0,80.35,19.01,0
332,69,2,75.79,72.13,1
332,70,0,22.85,11.36,0
332,71,0,49.42,68.46,1
332,72,0,26.53,93.01,1
332,73,0,14.19,26.72,1
332,74,1,98.85,93.97,0
332,75,0,71.02,68.24,0
332,76,0,4.19,92.51,0
332,77,0,16.74,97.33,0
332,78,0,14.16,77.69,1
332,79,1,13.38,53.48,0
332,80,0,55.93,76.33,0
332,81,0,53.96,25.75,1
332,82,0,22.48,52.28,1
332,83,0,34.92,66.47,0
332,84,0,68.25,65.32,0
332,85,0,56.90,36.35,1
332,86,0,27.84,40.54,1
332,87,0,27.03,57.28,1
332,88,0,13.88,71.45,1
332,89,0,19.73,84.82,1
332,90,0,97.72,40.75,1
332,91,0,87.06,94.71,1
332,92,0,44.86,17.19,1
332,93,0,95.68,52.11,0
332,94,0,73.21,20.36,1
332,95,0,44.71,77.25,0
332,96,0,84.45,5.10,1
332,97,0,16.70,32.13,0
332,98,0,46.29,46.01,1
332,99,0,53.56,65.74,1
333,0,1,67.90,83.54,1
333,1,0,26.24,29.21,0
333,2,0,92.49,52.86,1
333,3,0,59.45,53.50,1
333,4,0,78.29,37.25,0
333,5,0,43.59,67.12,0
333,6,0,61.11,18.73,1
333,7,0,24.90,31.74,1
333,8,0,62.61,95.70,1
333,9,0,43.17,29.69,1
333,10,0,57.43,97.59,1
333,11,0,99.07,23.83,1
333,12,0,91.48,16.32,1
333,13,0,40.17,75.77,0
333,14,0,1.39,54.06,1
333,15,0,82.90,97.65,0
333,16,0,80.36,58.77,0
333,17,0,82.07,83.66,1
333,18,0,88.90,46.27,1
333,19,0,32.77,89.44,1
333,20,0,86.27,46.87,1
333,21,0,23.32,45.94,0
333,22,0,89.58,37.42,0
333,23,0,8.70,77.59,1
333,24,0,81.32,78.97,1
333,25,0,91.19,61.88,1
333,26,0,68.18,42.24,0
333,27,0,63.91,24.31,1
333,28,0,91.37,13.21,1
333,29,0,14.54,45.97,0
333,30,0,67.39,32.25,1
333,31,0,17.83,55.57,0
333,32,0,92.11,45.15,1
333,33,0,82.71,53.85,1
333,34,0,49.07,35.17,0
333,35,0,69.50,26.36,1
333,36,0,87.58,94.54,0
333,37,0,64.42,58.45,1
333,38,0,24.93,49.82,1
333,39,0,31.70,64.36,0
333,40,0,27.92,31.75,1
333,41,0,71.00,49.58,1
333,42,0,60.02,41.69,1
333,43,0,86.46,24.40,1
333,44,0,90.49,73.47,0
333,45,0,73.50,42.98,1
333,46,0,18.38,30.55,1
333,47,0,5.49,94.98,0
333,48,0,16.92,19.91,1
333,49,0,41.55,51.61,0
333,50,0,12.15,79.53,1
333,51,0,15.00,50.53,1
333,52,0,73.42,10.55,1
333,53,0,76.99,97.01,1
333,54,2,34.41,87.50,1
333,55,0,26.99,61.00,1
333,56,0,45.93,79.38,0
333,57,0,59.42,84.87,0
333,58,0,31.36,1.79,0
333,59,0,53.11,43.34,1
333,60,0,39.23,55.49,1
333,61,0,57.10,70.49,0
333,62,0,24.55,43.91,0
333,63,0,33.70,20.90,0
333,64,0,67.25,55.31,0
333,65,0,74.27,82.30,1
333,66,0,24.27,28.24,1
333,67,0,4.82,87.66,0
333,68,0,80.35,19.01,0
333,69,2,75.79,72.13,1
333,70,0,22.85,11.36,0
333,71,0,49.42,68.46,1
333,72,0,26.53,93.01,1
333,73,0,14.19,26.72,1
333,74,1,98.85,93.97,0
333,75,0,71.02,68.24,0
333,76,0,4.19,92.51,0
333,77,0,16.74,97.33,0
333,78,0,14.16,77.69,1
333,79,1,13.38,53.48,0
333,80,0,55.93,76.33,0
333,81,0,53.96,25.75,1
333,82,0,22.48,52.28,1
333,83,0,34.92,66.47,0
333,84,0,68.25,65.32,0
333,85,0,56.90,36.35,1
333,86,0,27.84,40.54,1
333,87,0,27.03,57.28,1
333,88,0,13.88,71.45,1
333,89,0,19.73,84.82,1
333,90,0,97.72,40.75,1
333,91,0,87.06,94.71,1
333,92,0,44.86,17.19,1
333,93,0,95.68,52.11,0
333,94,0,73.21,20.36,1
333,95,0,44.71,77.25,0
333,96,0,84.45,5.10,1
333,97,0,16.70,32.13,0
333,98,0,46.29,46.01,1
333,99,0,53.56,65.74,1
334,0,1,67.90,83.54,1
334,1,0,26.24,29.21,0
334,2,0,92.49,52.86,1
334,3,0,59.45,53.50,1
334,4,0,78.29,37.25,0
334,5,0,43.59,67.12,0
334,6,0,61.11,18.73,1
334,7,0,24.90,31.74,1
334,8,0,62.61,95.70,1
334,9,0,43.17,29.69,1
334,10,0,57.43,97.59,1
334,11,0,99.07,23.83,1
334,12,0,91.48,16.32,1
334,13,0,40.17,75.77,0
334,14,0,1.39,54.06,1
334,15,0,82.90,97.65,0
334,16,0,80.36,58.77,0
334,17,0,82.07,83.66,1
334,18,0,88.90,46.27,1
334,19,0,32.77,89.44,1
334,20,0,86.27,46.87,1
334,21,0,23.32,45.94,0
334,22,0,89.58,37.42,0
334,23,0,8.70,77.59,1
334,24,0,81.32,78.97,1
334,25,0,91.19,61.88,1
334,26,0,68.18,42.24,0
334,27,0,63.91,24.31,1
334,28,0,91.37,13.21,1
334,29,0,14.54,45.97,0
334,30,0,67.39,32.25,1
334,31,0,17.83,55.57,0
334,32,0,92.11,45.15,1
334,33,0,82.71,53.85,1
334,34,0,49.07,35.17,0
334,35,0,69.50,26.36,1
334,36,0,87.58,94.54,0
334,37,0,64.42,58.45,1
334,38,0,24.93,49.82,1
334,39,0,31.70,64.36,0
334,40,0,27.92,31.75,1
334,41,0,71.00,49.58,1
334,42,0,60.02,41.69,1
334,43,0,86.46,24.40,1
334,44,0,90.49,73.47,0
334,45,0,73.50,42.98,1
334,46,0,18.38,30.55,1
334,47,0,5.49,94.98,0
334,48,0,16.92,19.91,1
334,49,0,41.55,51.61,0
334,50,0,12.15,79.53,1
334,51,0,15.00,50.53,1
334,52,0,73.42,10.55,1
334,53,0,76.99,97.01,1
334,54,2,34.41,87.50,1
334,55,0,26.99,61.00,1
334,56,0,45.93,79.38,0
334,57,0,59.42,84.87,0
334,58,0,31.36,1.79,0
334,59,0,53.11,43.34,1
334,60,0,39.23,55.49,1
334,61,0,57.10,70.49,0
334,62,0,24.55,43.91,0
334,63,0,33.70,20.90,0
334,64,0,67.25,55.31,0
334,65,0,74.27,82.30,1
334,66,0,24.27,28.24,1
334,67,0,4.82,87.66,0
334,68,0,80.35,19.01,0
334,69,2,75.79,72.13,1
334,70,0,22.85,11.36,0
334,71,0,49.42,68.46,1
334,72,0,26.53,93.01,1
334,73,0,14.19,26.72,1
334,74,1,98.85,93.97,0
334,75,0,71.02,68.24,0
334,76,0,4.19,92.51,0
334,77,0,16.74,97.33,0
334,78,0,14.16,77.69,1
334,79,1,13.38,53.48,0
334,80,0,55.93,76.33,0
334,81,0,53.96,25.75,1
334,82,0,22.48,52.28,1
334,83,0,34.92,66.47,0
334,84,0,68.25,65.32,0
334,85,0,56.90,36.35,1
334,86,0,27.84,40.54,1
334,87,0,27.03,57.28,1
334,88,0,13.88,71.45,1
334,89,0,19.73,84.82,1
334,90,0,97.72,40.75,1
334,91,0,87.06,94.71,1
334,92,0,44.86,17.19,1
334,93,0,95.68,52.11,0
334,94,0,73.21,20.36,1
334,95,0,44.71,77.25,0
334,96,0,84.45,5.10,1
334,97,0,16.70,32.13,0
334,98,0,46.29,46.01,1
334,99,0,53.56,65.74,1
335,0,1,67.90,83.54,1
335,1,0,26.24,29.21,0
335,2,0,92.49,52.86,1
335,3,0,59.45,53.50,1
335,4,0,78.29,37.25,0
335,5,0,43.59,67.12,0
335,6,0,61.11,18.73,1
335,7,0,24.90,31.74,1
335,8,0,62.61,95.70,1
335,9,0,43.17,29.69,1
335,10,0,57.43,97.59,1
335,11,0,99.07,23.83,1
335,12,0,91.48,16.32,1
335,13,0,40.17,75.77,0
335,14,0,1.39,54.06,1
335,15,0,82.90,97.65,0
335,16,0,80.36,58.77,0
335,17,0,82.07,83.66,1
335,18,0,88.90,46.27,1
335,19,0,32.77,89.44,1
335,20,0,86.27,46.87,1
335,21,0,23.32,45.94,0
335,22,0,89.58,37.42,0
335,23,0,8.70,77.59,1
335,24,0,81.32,78.97,1
335,25,0,91.19,61.88,1
335,26,0,68.18,42.24,0
335,27,0,63.91,24.31,1
335,28,0,91.37,13.21,1
335,29,0,14.54,45.97,0
335,30,0,67.39,32.25,1
335,31,0,17.83,55.57,0
335,32,0,92.11,45.15,1
335,33,0,82.71,53.85,1
335,34,0,49.07,35.17,0
335,35,0,69.50,26.36,1
335,36,0,87.58,94.54,0
335,37,0,64.42,58.45,1
335,38,0,24.93,49.82,1
335,39,0,31.70,64.36,0
335,40,0,27.92,31.75,1
335,41,0,71.00,49.58,1
335,42,0,60.02,41.69,1
335,43,0,86.46,24.40,1
335,44,0,90.49,73.47,0
335,45,0,73.50,42.98,1
335,46,0,18.38,30.55,1
335,47,0,5.49,94.98,0
335,48,0,16.92,19.91,1
335,49,0,41.55,51.61,0
335,50,0,12.15,79.53,1
335,51,0,15.00,50.53,1
335,52,0,73.42,10.55,1
335,53,0,76.99,97.01,1
335,54,2,34.41,87.50,1
335,55,0,26.99,61.00,1
335,56,0,45.93,79.38,0
335,57,0,59.42,84.87,0
335,58,0,31.36,1.79,0
335,59,0,53.11,43.34,1
335,60,0,39.23,55.49,1
335,61,0,57.10,70.49,0
335,62,0,24.55,43.91,0
335,63,0,33.70,20.90,0
335,64,0,67.25,55.31,0
335,65,0,74.27,82.30,1
335,66,0,24.27,28.24,1
335,67,0,4.82,87.66,0
335,68,0,80.35,19.01,0
335,69,2,75.79,72.13,1
335,70,0,22.85,11.36,0
335,71,0,49.42,68.46,1
335,72,0,26.53,93.01,1
335,73,0,14.19,26.72,1
335,74,1,98.85,93.97,0
335,75,0,71.02,68.24,0
335,76,0,4.19,92.51,0
335,77,0,16.74,97.33,0
335,78,0,14.16,77.69,1
335,79,1,13.38,53.48,0
335,80,0,55.93,76.33,0
335,81,0,53.96,25.75,1
335,82,0,22.48,52.28,1
335,83,0,34.92,66.47,0
335,84,0,68.25,65.32,0
335,85,0,56.90,36.35,1
335,86,0,27.84,40.54,1
335,87,0,27.03,57.28,1
335,88,0,13.88,71.45,1
335,89,0,19.73,84.82,1
335,90,0,97.72,40.75,1
335,91,0,87.06,94.71,1
335,92,0,44.86,17.19,1
335,93,0,95.68,52.11,0
335,94,0,73.21,20.36,1
335,95,0,44.71,77.25,0
335,96,0,84.45,5.10,1
335,97,0,16.70,32.13,0
335,98,0,46.29,46.01,1
335,99,0,53.56,65.74,1
336,0,1,67.90,83.54,1
336,1,0,26.24,29.21,0
336,2,0,92.49,52.86,1
336,3,0,59.45,53.50,1
336,4,0,78.29,37.25,0
336,5,0,43.59,67.12,0
336,6,0,61.11,18.73,1
336,7,0,24.90,31.74,1
336,8,0,62.61,95.70,1
336,9,0,43.17,29.69,1
336,10,0,57.43,97.59,1
336,11,0,99.07,23.83,1
